WE12 at 20% dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,site,arrive,depart,lat,long,,,,,,,,,,,,,,,,,,,,,,
8/4/2014,WE12,12:48,13:17,41 42.157,83 15.781,,,,,,,,,,,,,,,,,,,,,,
Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Ch1 Peak,Ch2 Peak,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Date,Diameter (ABD),Diameter (ESD),Edge Gradient,Elongation,Image File,Intensity,Length,Perimeter,Roughness,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
877,7788.77,7788.77,0.53,79.12,0.75,0.01,0.34,0.59,0.73,1.69,8/5/2014,99.58,120.5,80.17,2.99,WE12at20%dilutionRepF_000010.tif,111.58,146.27,461.57,1.13,0.44,14:07:02,2014-08-05T18:07:02.450,0.17,5.17E+05,9.16E+05,84.35
878,61931.18,61931.18,0.84,419.83,383.5,0.91,0.8,0.85,0.98,1.17,8/5/2014,280.81,289.67,33.56,1,WE12at20%dilutionRepF_000010.tif,102.78,318.32,1001.02,1.06,0.9,14:07:03,2014-08-05T18:07:03.207,0.03,1.16E+07,1.27E+07,252.79
879,2986.66,2986.66,0.71,83.11,74.44,0.9,0.72,0.74,0.92,1.35,8/5/2014,61.67,68.38,119.34,1.62,WE12at20%dilutionRepF_000010.tif,138.59,79.55,273.55,1.11,0.8,14:07:03,2014-08-05T18:07:03.368,0.1,1.23E+05,1.67E+05,52.29
880,27482.15,27482.15,0.83,137.82,0.75,0.01,0.62,0.64,0.92,1.57,8/5/2014,187.06,217.3,111.3,2.52,WE12at20%dilutionRepF_000010.tif,122.51,249.79,787.51,1.1,0.65,14:07:03,2014-08-05T18:07:03.474,0.14,3.43E+06,5.37E+06,187.65
881,14519.84,14519.84,0.6,266.47,224.98,0.84,0.43,0.6,0.82,1.66,8/5/2014,135.97,158.5,159.45,2.87,WE12at20%dilutionRepF_000010.tif,90.66,197.62,604.61,1.14,0.48,14:07:04,2014-08-05T18:07:04.520,0.14,1.32E+06,2.08E+06,115.57
882,7673.15,7673.15,0.62,173.85,172.15,0.99,0.55,0.58,0.85,1.72,8/5/2014,98.84,116.63,100.25,3.08,WE12at20%dilutionRepF_000010.tif,112.23,132.67,462.17,1.16,0.77,14:07:04,2014-08-05T18:07:04.588,0.15,5.06E+05,8.31E+05,84.1
883,3101.9,3101.9,0.5,91.7,0.75,0.01,0.49,0.74,0.77,1.35,8/5/2014,62.84,73.5,103.01,1.61,WE12at20%dilutionRepF_000010.tif,121.15,92.46,277.73,1.06,0.74,14:07:05,2014-08-05T18:07:05.648,0.15,1.30E+05,2.08E+05,46.21
884,1587.53,1587.53,0.61,305.22,271.23,0.89,0.69,0.87,0.88,1.15,8/5/2014,44.96,49.73,56.34,1,WE12at20%dilutionRepF_000010.tif,157.21,62.1,195.96,1.05,0.8,14:07:05,2014-08-05T18:07:05.997,0.1,4.76E+04,6.44E+04,34
885,10637.19,10637.19,0.5,305.22,271.23,0.89,0.42,0.65,0.78,1.54,8/5/2014,116.38,136.56,146.3,2.43,WE12at20%dilutionRepF_000010.tif,89.33,178.18,505.82,1.1,0.78,14:07:05,2014-08-05T18:07:05.997,0.15,8.25E+05,1.33E+06,90
886,29639.36,29639.36,0.21,87.82,0.75,0.01,0,0.38,0.38,2.67,8/5/2014,194.26,300.66,104.28,6.22,WE12at20%dilutionRepF_000010.tif,133.19,418.16,1064.83,1.09,0.67,14:07:06,2014-08-05T18:07:06.488,0.35,3.84E+06,1.42E+07,108.35
887,54613.75,54613.75,0.68,87.82,0.75,0.01,0.52,0.63,0.89,1.59,8/5/2014,263.7,297.02,86.55,2.61,WE12at20%dilutionRepF_000010.tif,81.26,359.61,1096.65,1.14,0.71,14:07:06,2014-08-05T18:07:06.488,0.11,9.60E+06,1.37E+07,232.09
888,28764.4,28764.4,0.32,255.17,221.03,0.87,0.02,0.52,0.56,1.93,8/5/2014,191.37,251.18,41.3,3.81,WE12at20%dilutionRepF_000010.tif,133.41,350.36,894.06,1.09,0.65,14:07:07,2014-08-05T18:07:07.329,0.24,3.67E+06,8.30E+06,116.79
889,32441.38,32441.38,0.44,399.68,390.35,0.98,0.22,0.54,0.7,1.86,8/5/2014,203.24,243.24,47.65,3.55,WE12at20%dilutionRepF_000010.tif,94.55,303.12,927.09,1.16,0.78,14:07:07,2014-08-05T18:07:07.931,0.16,4.40E+06,7.54E+06,149.15
890,5891.95,5891.95,0.81,399.68,390.35,0.98,0.77,0.7,0.96,1.44,8/5/2014,86.61,95.49,25.8,2.02,WE12at20%dilutionRepF_000010.tif,179.23,106.29,376.22,1.13,0.8,14:07:07,2014-08-05T18:07:07.931,0.09,3.40E+05,4.56E+05,86.07
891,2185.25,2185.25,0.77,28.32,39.65,1.4,0.8,0.89,0.95,1.12,8/5/2014,52.75,56.76,75.26,1,WE12at20%dilutionRepF_000010.tif,148.17,62.82,220.03,1.05,0.84,14:07:08,2014-08-05T18:07:08.346,0.07,7.68E+04,9.57E+04,46.1
892,22009.93,22009.93,0.63,137.82,0.75,0.01,0.5,0.74,0.86,1.34,8/5/2014,167.4,187.55,116.53,1.6,WE12at20%dilutionRepF_000010.tif,78.64,219.89,658.13,1.06,0.71,14:07:09,2014-08-05T18:07:09.434,0.11,2.46E+06,3.45E+06,135.45
893,1648.37,1648.37,0.52,21.54,58.2,2.7,0.55,0.63,0.75,1.58,8/5/2014,45.81,56.94,148.48,2.56,WE12at20%dilutionRepF_000010.tif,152.52,72.12,233.18,1.11,0.65,14:07:10,2014-08-05T18:07:10.394,0.2,5.03E+04,9.67E+04,39.47
894,4043.41,4043.41,0.65,21.54,58.2,2.7,0.56,0.64,0.83,1.56,8/5/2014,71.75,86.31,193.57,2.51,WE12at20%dilutionRepF_000010.tif,92.11,99.5,334.11,1.1,0.48,14:07:10,2014-08-05T18:07:10.394,0.17,1.93E+05,3.37E+05,72.38
895,13669.01,13669.01,0.89,115.68,11.23,0.1,0.74,0.74,0.96,1.34,8/5/2014,131.92,144.36,95.49,1.59,WE12at20%dilutionRepF_000010.tif,116.87,159.07,528.65,1.09,0.72,14:07:11,2014-08-05T18:07:11.191,0.09,1.20E+06,1.58E+06,131.53
896,3661.44,3661.44,0.81,115.68,11.23,0.1,0.67,0.7,0.93,1.43,8/5/2014,68.28,78.63,53.79,1.98,WE12at20%dilutionRepF_000010.tif,192.48,95.64,306.28,1.1,0.62,14:07:11,2014-08-05T18:07:11.191,0.13,1.67E+05,2.55E+05,63.57
897,1143.87,1143.87,0.76,42.57,0.75,0.02,0.83,0.95,0.96,1.05,8/5/2014,38.16,40.75,49.1,1,WE12at20%dilutionRepF_000010.tif,176.39,47.06,165.68,1.04,0.86,14:07:11,2014-08-05T18:07:11.290,0.06,2.91E+04,3.54E+04,32.9
898,4080.29,4080.29,0.64,42.57,0.75,0.02,0.66,0.78,0.89,1.28,8/5/2014,72.08,80.99,122.56,1.16,WE12at20%dilutionRepF_000010.tif,123.5,102.04,303.53,1.06,0.78,14:07:11,2014-08-05T18:07:11.290,0.11,1.96E+05,2.78E+05,62.82
899,16612.25,16612.25,0.86,412.46,434.12,1.05,0.81,0.81,0.98,1.24,8/5/2014,145.44,153.11,153.15,1,WE12at20%dilutionRepF_000010.tif,79.59,165.67,555.46,1.08,0.86,14:07:11,2014-08-05T18:07:11.986,0.05,1.61E+06,1.88E+06,133.34
900,5649.81,5649.81,0.86,76.82,0.75,0.01,0.74,0.74,0.95,1.35,8/5/2014,84.81,95.68,152.35,1.65,WE12at20%dilutionRepF_000010.tif,80.21,105.93,358.78,1.08,0.7,14:07:12,2014-08-05T18:07:12.184,0.11,3.19E+05,4.59E+05,83.02
901,64862.18,64862.18,0.19,258.71,241.02,0.93,0,0.28,0.31,3.58,8/5/2014,287.38,476.33,63.57,9.14,WE12at20%dilutionRepF_000010.tif,97.78,696.07,1787.21,1.17,0.15,14:07:12,2014-08-05T18:07:12.571,0.4,1.24E+07,5.66E+07,159.45
902,23355.64,23355.64,0.4,241.97,202.69,0.84,0.21,0.59,0.67,1.71,8/5/2014,172.45,211.51,92.57,3.03,WE12at20%dilutionRepF_000010.tif,111.55,280.62,762.12,1.1,0.71,14:07:12,2014-08-05T18:07:12.972,0.18,2.69E+06,4.95E+06,113.83
903,4109.82,4109.82,0.85,137.01,124.66,0.91,0.8,0.84,0.97,1.18,8/5/2014,72.34,78.15,103.94,1,WE12at20%dilutionRepF_000010.tif,128.32,85.57,292.72,1.06,0.77,14:07:14,2014-08-05T18:07:14.004,0.07,1.98E+05,2.50E+05,67.38
904,13541.99,13541.99,0.65,100.79,0.75,0.01,0.49,0.66,0.84,1.52,8/5/2014,131.31,151.04,73.8,2.34,WE12at20%dilutionRepF_000010.tif,115.7,175.67,559.64,1.11,0.53,14:07:14,2014-08-05T18:07:14.202,0.13,1.19E+06,1.80E+06,119.49
905,1466.66,1466.66,0.69,64.6,0.75,0.01,0.73,0.76,0.91,1.31,8/5/2014,43.21,49.19,60.54,1.43,WE12at20%dilutionRepF_000010.tif,163.09,58.42,203.61,1.1,0.81,14:07:14,2014-08-05T18:07:14.460,0.12,4.23E+04,6.23E+04,39.91
906,15548.55,15548.55,0.62,285.47,237.25,0.83,0.54,0.67,0.87,1.5,8/5/2014,140.7,159.02,145.89,2.28,WE12at20%dilutionRepF_000010.tif,91.67,193.31,593.09,1.12,0.63,14:07:15,2014-08-05T18:07:15.998,0.12,1.46E+06,2.11E+06,118.49
907,5257.85,5257.85,0.72,37.09,0.75,0.02,0.72,0.82,0.93,1.22,8/5/2014,81.82,89.68,86.38,1,WE12at20%dilutionRepF_000010.tif,151.64,107.36,329.63,1.05,0.74,14:07:16,2014-08-05T18:07:16.100,0.09,2.87E+05,3.78E+05,68.21
908,11824.95,11824.95,0.29,255.68,225.42,0.88,0,0.39,0.48,2.55,8/5/2014,122.7,172.85,91.79,5.85,WE12at20%dilutionRepF_000010.tif,114.31,240.82,682.8,1.19,0.49,14:07:16,2014-08-05T18:07:16.373,0.29,9.67E+05,2.70E+06,77.19
909,10096.63,10096.63,0.51,86.96,0.75,0.01,0.29,0.65,0.72,1.54,8/5/2014,113.38,135.48,65.55,2.43,WE12at20%dilutionRepF_000010.tif,158.5,168.18,493.99,1.08,0.31,14:07:17,2014-08-05T18:07:17.227,0.16,7.63E+05,1.30E+06,93.99
910,7557.64,7557.64,0.91,86.96,0.75,0.01,0.9,0.91,0.99,1.1,8/5/2014,98.1,101.14,59.06,1,WE12at20%dilutionRepF_000010.tif,133.97,107.38,367.56,1.05,0.9,14:07:17,2014-08-05T18:07:17.227,0.03,4.94E+05,5.42E+05,93.13
911,2664.73,2664.73,0.8,127.89,0.75,0.01,0.82,0.92,0.97,1.09,8/5/2014,58.25,61.32,201.13,1,WE12at20%dilutionRepF_000010.tif,89.05,69.26,234.61,1.05,0.84,14:07:17,2014-08-05T18:07:17.502,0.05,1.03E+05,1.21E+05,51.14
912,2059.97,2059.97,0.39,127.89,0.75,0.01,0.34,0.58,0.59,1.72,8/5/2014,51.21,70.59,69.02,3.1,WE12at20%dilutionRepF_000010.tif,134.13,95.24,266.21,1.05,0.48,14:07:17,2014-08-05T18:07:17.502,0.27,7.03E+04,1.84E+05,36.96
913,10229.67,10229.67,0.77,149.4,0.75,0.01,0.77,0.88,0.96,1.13,8/5/2014,114.13,118.59,36.12,1,WE12at20%dilutionRepF_000010.tif,143.67,134.15,426.39,1.06,0.81,14:07:18,2014-08-05T18:07:18.615,0.04,7.78E+05,8.73E+05,102
914,21702.29,21702.29,0.5,160.06,0.75,0,0.16,0.51,0.66,1.97,8/5/2014,166.23,207.99,83.1,3.93,WE12at20%dilutionRepF_000010.tif,112.84,264.37,791.2,1.15,0.33,14:07:18,2014-08-05T18:07:18.803,0.2,2.41E+06,4.71E+06,150.78
915,9901.14,9901.14,0.69,191.83,0.75,0,0.64,0.76,0.9,1.32,8/5/2014,112.28,123.02,91.32,1.46,WE12at20%dilutionRepF_000010.tif,106.57,143.99,453.21,1.09,0.71,14:07:19,2014-08-05T18:07:19.338,0.09,7.41E+05,9.75E+05,99.85
916,5521.46,5521.46,0.52,42.65,0.75,0.02,0.44,0.69,0.77,1.46,8/5/2014,83.85,99.63,70.39,2.1,WE12at20%dilutionRepF_000010.tif,156.47,130.47,368.27,1.07,0.5,14:07:19,2014-08-05T18:07:19.589,0.16,3.09E+05,5.18E+05,67.47
917,1400.01,1400.01,0.73,0.75,92.61,123.68,0.76,0.85,0.93,1.18,8/5/2014,42.22,46.59,109.05,1,WE12at20%dilutionRepF_000010.tif,134.66,57.12,189.33,1.07,0.71,14:07:20,2014-08-05T18:07:20.823,0.09,3.94E+04,5.29E+04,39.06
918,16660.3,16660.3,0.54,255.68,219.73,0.86,0.39,0.72,0.8,1.38,8/5/2014,145.65,163.99,35.26,1.78,WE12at20%dilutionRepF_000010.tif,124.08,202.57,586.87,1.07,0.58,14:07:20,2014-08-05T18:07:20.971,0.11,1.62E+06,2.31E+06,112.04
919,3246.47,3246.47,0.78,204.29,178.71,0.87,0.8,0.94,0.96,1.07,8/5/2014,64.29,67.4,117.44,1,WE12at20%dilutionRepF_000010.tif,125.32,77.17,252.04,1.04,0.79,14:07:21,2014-08-05T18:07:21.390,0.05,1.39E+05,1.60E+05,57.65
920,41591.34,41591.34,0.61,318.1,310.07,0.97,0.49,0.73,0.87,1.37,8/5/2014,230.12,251.24,69.94,1.73,WE12at20%dilutionRepF_000010.tif,84.34,309.93,895.19,1.09,0.79,14:07:21,2014-08-05T18:07:21.897,0.08,6.38E+06,8.30E+06,187.29
921,25428.22,25428.22,0.32,171.81,0.75,0,0,0.35,0.39,2.87,8/5/2014,179.93,271.21,130.53,6.86,WE12at20%dilutionRepF_000010.tif,112.31,346.19,1027.84,1.16,0.15,14:07:22,2014-08-05T18:07:22.299,0.34,3.05E+06,1.04E+07,140.27
922,2241.17,2241.17,0.59,0.75,57.86,77.27,0.53,0.57,0.77,1.76,8/5/2014,53.42,69.06,92.31,3.2,WE12at20%dilutionRepF_000010.tif,179.67,87.88,277.73,1.12,0.54,14:07:22,2014-08-05T18:07:22.870,0.23,7.98E+04,1.72E+05,48.78
923,24663.49,24663.49,0.35,325.06,304.62,0.94,0.02,0.49,0.57,2.03,8/5/2014,177.21,241.96,134.48,4.15,WE12at20%dilutionRepF_000010.tif,92.94,328.77,853.68,1.08,0.47,14:07:23,2014-08-05T18:07:23.248,0.27,2.91E+06,7.42E+06,114.02
924,2346.39,2346.39,0.55,325.06,304.62,0.94,0.6,0.83,0.83,1.2,8/5/2014,54.66,61.27,55.94,1,WE12at20%dilutionRepF_000010.tif,143.58,76.55,233.89,1.05,0.82,14:07:23,2014-08-05T18:07:23.248,0.11,8.55E+04,1.20E+05,38.97
925,5302.97,5302.97,0.48,27.12,34.48,1.27,0.45,0.68,0.76,1.46,8/5/2014,82.17,97.8,56.11,2.12,WE12at20%dilutionRepF_000010.tif,146.97,129.11,362.66,1.07,0.74,14:07:23,2014-08-05T18:07:23.479,0.16,2.90E+05,4.90E+05,57.91
926,13034.45,13034.45,0.59,288.29,231.26,0.8,0.38,0.54,0.76,1.85,8/5/2014,128.83,158.12,71.18,3.54,WE12at20%dilutionRepF_000010.tif,117.03,189.36,607.66,1.15,0.44,14:07:24,2014-08-05T18:07:24.015,0.19,1.12E+06,2.07E+06,114.66
927,11919.61,11919.61,0.47,257.19,199.53,0.78,0.34,0.66,0.74,1.51,8/5/2014,123.19,143.29,174.98,2.32,WE12at20%dilutionRepF_000010.tif,73.04,181.48,527.33,1.1,0.71,14:07:24,2014-08-05T18:07:24.185,0.14,9.79E+05,1.54E+06,88.72
928,9464,9464,0.59,239.13,184.79,0.77,0.45,0.67,0.81,1.5,8/5/2014,109.77,127.15,88.37,2.28,WE12at20%dilutionRepF_000010.tif,94.77,161.87,474,1.1,0.51,14:07:25,2014-08-05T18:07:25.795,0.14,6.93E+05,1.08E+06,95.98
929,18168.88,18168.88,0.73,107.77,0.75,0.01,0.66,0.79,0.93,1.27,8/5/2014,152.1,164.66,73.12,1,WE12at20%dilutionRepF_000010.tif,101.64,194.08,585.03,1.07,0.7,14:07:25,2014-08-05T18:07:25.882,0.08,1.84E+06,2.34E+06,140.18
930,11580.6,11580.6,0.61,250.69,200.31,0.8,0.57,0.74,0.88,1.35,8/5/2014,121.43,133.84,38.3,1.62,WE12at20%dilutionRepF_000010.tif,153.85,161.93,491.43,1.09,0.77,14:07:26,2014-08-05T18:07:26.161,0.09,9.37E+05,1.26E+06,101.43
931,3566.43,3566.43,0.72,130.18,0.75,0.01,0.7,0.85,0.92,1.17,8/5/2014,67.39,74.2,143.77,1,WE12at20%dilutionRepF_000010.tif,103.52,90.21,274.27,1.04,0.73,14:07:26,2014-08-05T18:07:26.872,0.09,1.60E+05,2.14E+05,56.51
932,16836.56,16836.56,0.68,130.18,0.75,0.01,0.48,0.67,0.84,1.49,8/5/2014,146.41,167.93,91.64,2.25,WE12at20%dilutionRepF_000010.tif,89.51,199.75,613.28,1.1,0.58,14:07:26,2014-08-05T18:07:26.872,0.13,1.64E+06,2.48E+06,132.2
933,6584.06,6584.06,0.57,184.42,143.64,0.78,0.53,0.77,0.83,1.3,8/5/2014,91.56,103.77,33.51,1.36,WE12at20%dilutionRepF_000010.tif,163.72,126.31,376.22,1.05,0.73,14:07:28,2014-08-05T18:07:28.405,0.12,4.02E+05,5.85E+05,68.78
934,5846.5,5846.5,0.73,224.53,193.34,0.86,0.72,0.76,0.94,1.32,8/5/2014,86.28,94.14,49.89,1.45,WE12at20%dilutionRepF_000010.tif,145.28,105.81,359.2,1.1,0.79,14:07:28,2014-08-05T18:07:28.570,0.08,3.36E+05,4.37E+05,76.03
935,1066.44,1066.44,0.5,224.53,193.34,0.86,0.63,0.79,0.8,1.26,8/5/2014,36.85,43.59,83.22,1,WE12at20%dilutionRepF_000010.tif,190.45,58.64,177.21,1.06,0.9,14:07:28,2014-08-05T18:07:28.570,0.15,2.62E+04,4.34E+04,23.8
936,625.92,625.92,0.31,119.14,45.42,0.38,0.35,0.49,0.47,2.03,8/5/2014,28.23,42.38,44.69,4.13,WE12at20%dilutionRepF_000010.tif,220.84,57.71,185.87,1.13,0.69,14:07:28,2014-08-05T18:07:28.936,0.33,1.18E+04,3.99E+04,14.75
937,19319.78,19319.78,0.59,119.14,45.42,0.38,0.5,0.75,0.86,1.34,8/5/2014,156.84,172.2,89.52,1.56,WE12at20%dilutionRepF_000010.tif,116.27,205.47,618.17,1.08,0.75,14:07:28,2014-08-05T18:07:28.936,0.09,2.02E+06,2.67E+06,119.87
938,17454.05,17454.05,0.54,281.56,264.9,0.94,0.37,0.71,0.79,1.42,8/5/2014,149.07,168.95,34.78,1.93,WE12at20%dilutionRepF_000010.tif,136.41,208.28,607.06,1.08,0.53,14:07:29,2014-08-05T18:07:29.441,0.12,1.73E+06,2.53E+06,115.12
939,14312.88,14312.88,0.8,169.12,171.81,1.02,0.73,0.75,0.96,1.34,8/5/2014,135,146.31,59.04,1.59,WE12at20%dilutionRepF_000010.tif,127.73,163.09,539.76,1.1,0.75,14:07:29,2014-08-05T18:07:29.501,0.08,1.29E+06,1.64E+06,125.54
940,48149.31,48149.31,0.26,161.96,0.75,0,0,0.25,0.29,3.94,8/5/2014,247.6,411.89,125.71,10.28,WE12at20%dilutionRepF_000010.tif,103.63,554.79,1626.84,1.23,0.13,14:07:29,2014-08-05T18:07:29.669,0.4,7.95E+06,3.66E+07,187.74
941,1866.67,1866.67,0.62,283.79,0.75,0,0.67,0.81,0.87,1.24,8/5/2014,48.75,55.38,43.73,1,WE12at20%dilutionRepF_000010.tif,181.48,69.52,216.87,1.06,0.69,14:07:29,2014-08-05T18:07:29.810,0.12,6.07E+04,8.89E+04,40.27
942,13581.67,13581.67,0.52,283.79,0.75,0,0.45,0.78,0.82,1.28,8/5/2014,131.5,145.73,206.55,1.09,WE12at20%dilutionRepF_000010.tif,71.91,189.36,513.77,1.05,0.86,14:07:29,2014-08-05T18:07:29.810,0.1,1.19E+06,1.62E+06,94.64
943,964.36,964.36,0.42,212.91,149.99,0.7,0.44,0.52,0.61,1.93,8/5/2014,35.04,50.97,160.69,3.82,WE12at20%dilutionRepF_000010.tif,144.12,72.12,211.25,1.1,0.42,14:07:29,2014-08-05T18:07:29.887,0.31,2.25E+04,6.93E+04,22.37
944,12670.22,12670.22,0.6,212.91,149.99,0.7,0.55,0.79,0.87,1.27,8/5/2014,127.01,138.77,155.86,1,WE12at20%dilutionRepF_000010.tif,68.57,168.3,497.35,1.07,0.84,14:07:29,2014-08-05T18:07:29.887,0.08,1.07E+06,1.40E+06,96.46
945,1500.12,1500.12,0.85,67.33,2.85,0.04,0.88,0.96,0.98,1.04,8/5/2014,43.7,45.72,49.11,1,WE12at20%dilutionRepF_000010.tif,189.04,50.56,182.4,1.05,0.89,14:07:30,2014-08-05T18:07:30.474,0.04,4.37E+04,5.00E+04,40.7
946,1743.51,1743.51,0.89,142.23,0.75,0.01,0.85,0.92,0.97,1.08,8/5/2014,47.12,50.43,39.56,1,WE12at20%dilutionRepF_000010.tif,177.86,54.76,197.7,1.05,0.76,14:07:31,2014-08-05T18:07:31.036,0.07,5.48E+04,6.72E+04,45.83
947,4845.49,4845.49,0.77,142.23,0.75,0.01,0.72,0.81,0.93,1.24,8/5/2014,78.55,85.85,87.36,1,WE12at20%dilutionRepF_000010.tif,88.08,99.68,321.57,1.07,0.71,14:07:31,2014-08-05T18:07:31.036,0.09,2.54E+05,3.31E+05,69.48
948,21653.73,21653.73,0.64,259.22,211.66,0.82,0.43,0.52,0.83,1.91,8/5/2014,166.04,195.18,85.02,3.73,WE12at20%dilutionRepF_000010.tif,115.61,230.54,778.54,1.21,0.52,14:07:32,2014-08-05T18:07:32.275,0.15,2.40E+06,3.89E+06,149.28
949,1008.85,1008.85,0.52,259.22,211.66,0.82,0.58,0.66,0.75,1.52,8/5/2014,35.84,45.37,92.02,2.33,WE12at20%dilutionRepF_000010.tif,157.62,58.67,190.05,1.09,0.64,14:07:32,2014-08-05T18:07:32.275,0.21,2.41E+04,4.89E+04,28.09
950,3289.95,3289.95,0.57,175.57,125.15,0.71,0.54,0.78,0.81,1.29,8/5/2014,64.72,74.56,94.59,1.24,WE12at20%dilutionRepF_000010.tif,149.11,94.16,278.15,1.05,0.53,14:07:32,2014-08-05T18:07:32.922,0.13,1.42E+05,2.17E+05,53.95
951,43807.58,43807.58,0.5,347.56,305.82,0.88,0.29,0.64,0.77,1.56,8/5/2014,236.17,276.39,157.84,2.49,WE12at20%dilutionRepF_000010.tif,57.4,358.06,977.67,1.09,0.73,14:07:35,2014-08-05T18:07:35.265,0.15,6.90E+06,1.11E+07,174.03
952,5664.93,5664.93,0.5,28.21,0.75,0.03,0.46,0.73,0.78,1.37,8/5/2014,84.93,97.79,47.81,1.73,WE12at20%dilutionRepF_000010.tif,182.28,129.03,361.34,1.07,0.61,14:07:35,2014-08-05T18:07:35.340,0.13,3.21E+05,4.90E+05,62.82
953,198409.4,204823.3,0.8,391.12,492.39,1.26,0.12,0.29,0.7,3.47,8/5/2014,502.62,697.02,111.96,8.8,WE12at20%dilutionRepF_000011.tif,125.05,819.42,3067.47,1.63,0.34,14:07:35,2014-08-05T18:07:35.456,0.28,6.65E+07,1.77E+08,551.35
954,7989.41,7989.41,0.69,355.86,283.23,0.8,0.65,0.7,0.92,1.43,8/5/2014,100.86,111.55,106.68,2,WE12at20%dilutionRepF_000011.tif,97.94,131.87,429.14,1.12,0.7,14:07:35,2014-08-05T18:07:35.737,0.1,5.37E+05,7.27E+05,87.45
955,7434.54,7434.54,0.94,203.89,193.72,0.95,0.75,0.72,0.95,1.4,8/5/2014,97.29,107.62,66.17,1.85,WE12at20%dilutionRepF_000011.tif,124.26,117.72,410.68,1.11,0.71,14:07:36,2014-08-05T18:07:36.162,0.1,4.82E+05,6.53E+05,100.83
956,2664.73,2664.73,0.75,128.39,95.39,0.74,0.75,0.78,0.93,1.29,8/5/2014,58.25,64.88,112.03,1.24,WE12at20%dilutionRepF_000011.tif,131.63,78.24,255.1,1.09,0.78,14:07:36,2014-08-05T18:07:36.537,0.1,1.03E+05,1.43E+05,51.74
957,6104.37,6104.37,0.79,156.94,0.75,0,0.8,0.86,0.97,1.16,8/5/2014,88.16,92.76,131.35,1,WE12at20%dilutionRepF_000011.tif,81.74,102.85,343.91,1.07,0.83,14:07:36,2014-08-05T18:07:36.660,0.05,3.59E+05,4.18E+05,79.75
958,5190.21,5190.21,0.83,198.74,0.75,0,0.83,0.9,0.98,1.12,8/5/2014,81.29,85.5,222.89,1,WE12at20%dilutionRepF_000011.tif,74.9,96.27,313.93,1.05,0.86,14:07:37,2014-08-05T18:07:37.548,0.05,2.81E+05,3.27E+05,75.07
959,26829.52,26829.52,0.21,180.12,0.75,0,0,0.26,0.32,3.88,8/5/2014,184.83,313.14,88.14,10.09,WE12at20%dilutionRepF_000011.tif,125.03,454.91,1225.84,1.21,0.23,14:07:39,2014-08-05T18:07:39.220,0.41,3.31E+06,1.61E+07,108.46
960,13581.67,13581.67,0.85,287.16,283.23,0.99,0.49,0.53,0.85,1.89,8/5/2014,131.5,155.54,128.9,3.65,WE12at20%dilutionRepF_000011.tif,99.25,165.44,624.69,1.2,0.37,14:07:39,2014-08-05T18:07:39.714,0.15,1.19E+06,1.97E+06,148.7
961,12243.29,12243.29,0.43,147.65,0.75,0.01,0.24,0.54,0.67,1.86,8/5/2014,124.85,157.42,104.51,3.57,WE12at20%dilutionRepF_000011.tif,107.66,205.62,592.07,1.13,0.52,14:07:40,2014-08-05T18:07:40.109,0.21,1.02E+06,2.04E+06,96.03
962,2046.1,2046.1,0.86,65.5,0.75,0.01,0.86,0.9,0.98,1.11,8/5/2014,51.04,54.26,91.02,1,WE12at20%dilutionRepF_000011.tif,118.86,57.85,212.69,1.06,0.81,14:07:41,2014-08-05T18:07:41.362,0.06,6.96E+04,8.36E+04,50.69
963,1480.03,1480.03,0.95,65.5,0.75,0.01,0.93,0.97,1,1.03,8/5/2014,43.41,45.39,129.38,1,WE12at20%dilutionRepF_000011.tif,117.36,48.51,180.67,1.04,0.88,14:07:41,2014-08-05T18:07:41.362,0.04,4.28E+04,4.90E+04,42.87
964,22828.36,22828.36,0.43,321.25,287.16,0.89,0.23,0.6,0.71,1.68,8/5/2014,170.49,207.41,118.64,2.94,WE12at20%dilutionRepF_000011.tif,73.17,283.56,748.26,1.1,0.71,14:07:41,2014-08-05T18:07:41.923,0.18,2.59E+06,4.67E+06,120.07
965,20901.57,20901.57,0.73,165.5,0.75,0,0.61,0.66,0.91,1.53,8/5/2014,163.13,182.71,103.27,2.37,WE12at20%dilutionRepF_000011.tif,88.53,200.32,684.54,1.13,0.58,14:07:42,2014-08-05T18:07:42.041,0.11,2.27E+06,3.19E+06,150.91
966,19037.83,19037.83,0.59,156.01,0.75,0,0.51,0.76,0.85,1.31,8/5/2014,155.69,172.91,59.97,1.4,WE12at20%dilutionRepF_000011.tif,139.54,216.24,607.47,1.06,0.75,14:07:42,2014-08-05T18:07:42.179,0.1,1.98E+06,2.71E+06,129.03
967,1182.85,1182.85,0.65,156.01,0.75,0,0.72,0.9,0.89,1.11,8/5/2014,38.81,42.9,54.74,1,WE12at20%dilutionRepF_000011.tif,198.33,53.31,172.31,1.04,0.69,14:07:42,2014-08-05T18:07:42.179,0.1,3.06E+04,4.13E+04,32.16
